reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
948d96fb-45a8-4a84-b937-b2ecac4605c4,Sri Haryati,https://play-lh.googleusercontent.com/a/ACg8ocI2k4mSRBzmiL8NpkoGg5qhvAlI5qc0xvZOFbXFo2OUz_4N4w=mo,"Makin hari aplikasi tik tok tdk bermutu , semua yg di upload di hapus semua komentar di hapus, sekarang tik tok aplikasi sampah .",1,40,32.3.5,2023-12-01 23:08:55,,,32.3.5
b6f8fb79-479e-48c3-bc3c-78b94b048e08,Sulis Tiwati,https://play-lh.googleusercontent.com/a/ACg8ocICfnAxCL21GYfcbkXwVlabrwCiSl_62aPBr4Dt0DnqdVJ5qA=mo,Sejak ganti tiktok baru tidak bisa sama sekali lihat viti mau bikin viti pun susah,5,35,32.6.5,2023-12-23 01:47:27,,,32.6.5
d8644040-ed25-4670-88eb-bb7a404841d9,Abrar Arrizqi,https://play-lh.googleusercontent.com/a-/ALV-UjXTjhcX348D1rp7DibyXvqCejLMUhWV_ujw0clTzbtEnHTYwdCC,Aplikasi jelek ga bisa mempertimbangkan mana yang melanggar panduan mana yang nggak,1,5,33.1.4,2024-04-18 01:11:03,,,33.1.4
ce76f2d2-d797-4c76-b8f5-f5c807f62340,Siko Silo,https://play-lh.googleusercontent.com/a/ACg8ocITBnZpZ5JzpZB2apHlA4Zw4sf5zmLx9EKb8BiebQgFrvpeIg=mo,"Saya sudah lama menggunakan tiktok live streaming tapi kenapa tiba tiba akun saya diblokir permanen ,jujur saya merasa kecewa karena saya sendiri bingung apa alasannya. Saya sudah ajuin banding tapi ga ada tanggapan.",3,5,,2024-02-28 22:42:20,,,
fc5d91db-644f-49ff-82ac-7fbf7bd91f78,Wiwin Widaningsih,https://play-lh.googleusercontent.com/a/ACg8ocJmAR4jwbE8n_8NeqitnrGkyzCVJgwCBwLQZPVmLkZrfwVuOQ=mo,Kok tiktok nya gk bisa d buka,2,1,34.5.5,2024-05-04 21:28:34,,,34.5.5
d53c864c-62d4-4794-a3ab-27365a651bf9,Hasan Acim,https://play-lh.googleusercontent.com/a-/ALV-UjUxI-4KSbsq-hNgwObTSd4Cmp7x5C75qQarOymRCKr7mBP6kMk,tiktok ini bagus Dan keren tapi di tempat nonton itu kadang ada live terus banyak iklan jualan tolong yah kalo bisa tiktok shop di tutup lagi soalnya bikin ribet Dan ngeganggu Dan tolong di andet lagi yah tiktok nya biar keren,4,8,,2024-02-08 21:41:49,,,
252bd7e0-b5ad-4971-88bc-f34a46dde775,Refi Lomboktimur,https://play-lh.googleusercontent.com/a-/ALV-UjUrl7Eg2sT9h3mmulZLCaRI4AQU82DywPO4Rk4En4feph_voHY,Kenapa nggak bisa Life padahal udah didaftarin pakai KTP mohon diperbaiki,5,7,33.7.4,2024-03-09 23:08:08,,,33.7.4
954daa85-f54f-42de-8d21-6147d1bc118c,Vicky Adi,https://play-lh.googleusercontent.com/a/ACg8ocLQfMcMlz47LHqaEZ8N0Ar0jcHGR8pc9bS4WL_kgxxhfMTXgA=mo,"Kenapa saya tidak bisa memasukan kode undangan, padahal saya kan pengguna baru, pertama keluhannya adalah tidak lolos control penipuan, keluhan kedua kesalahan jaringan harap coba lagi. Itu saja keluhannya. Mohon diperbaiki dong pihak tik tok",2,733,19.7.4,2021-06-05 18:21:20,,,19.7.4
8e445967-4ec5-49f3-a74b-9e6efb84eec8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alangkah lebih baik, jika ada pengaturan kualitas video tonton seperti di youtube, itu sangat membantu kepada mereka yg minim kouta untuk tetap hevan menonton video di tiktok dan mengurangi bufer video.",5,32,,2020-01-09 00:24:43,,,
8f68d335-c665-4851-982c-7dd8d81e18b3,Pembangunan NKRI,https://play-lh.googleusercontent.com/a-/ALV-UjXLMIFByhHh_YZMdFIShFGOkDbqyuhK1NqETFpN_WJFfVFeVqo,Kenapa sangat sulit memasukkan kode undangan. Pengguna baru kecewa untuk kebajikan tiktok . 😓 Lebih baik besarkan hadiah menontonnya dari pada undang teman sudah di bagikan kode undangan tetapi tetap tidak lolos kontrol penipuan .,1,363,19.8.3,2021-06-18 15:09:42,,,19.8.3
61008c88-8931-4ad7-bd78-c5e759693731,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Assalamualaikum, saya cuma mau curhat yaa, Bagus sih bagus, tpi lemot bangett,, padahal aku punya kuota, sinyal bagus 2,3M dan MB Banyak memorinya hampir penuh, lagian kuotanya habisnya cepet banget, padahal kan aku baru beli kuota,,,, kenapa pas aku baru buka selalu aja ada iklan dari tiktok kayak HAGO, LIKE dan lainnya, mohon segera diperbaiki agar semua orang terhibur, saya sebenarnya suka tapi lemot bangett, sementara saya hapus utk dahulunya, sekian dari komentar saya, wasalam",1,38,,2020-04-08 22:57:28,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback, thanks for your support!",2020-04-09 17:42:32,
c532cbb2-85cf-4b5d-8953-052b28257d84,Adiet Rhushan,https://play-lh.googleusercontent.com/a/ACg8ocL26u_IEBnScy6BoA2H5QiaCPoLFj1cVTrPVNTB0TQ45cp5WKs=mo,"bagus, asal di pergunakan dengan bagus. Tlong tiktok lebih di perketat lagi karna di tiktok banyak yg membuat video joget2 seksi. tlong lebih di lihat lagi kalau perlu di blok hal2 seperti itu.",5,111,21.7.9,2021-11-18 18:50:10,,,21.7.9
93795037-3f6e-4ae6-9698-309e8d4e1d4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasinya bagus ya cuma iklan nya terlalu berlebihan dan terlalu banyak... tapi semua videonya bagus2 kok..tinggal kita cari aja di penelusuran tiktok yang mana yg mau dilihat...terima kasih😁😊☺,5,33,,2019-06-22 06:02:15,,,
ba32e08f-4cf7-404d-804a-9d681adf2fe6,saa ale,https://play-lh.googleusercontent.com/a-/ALV-UjVlL8H0dghsnIBlZOYwO9YLLVzPRE9VbROaSyfX2m1IL9jqiera,"Selamat malam. kasi rat 3 dulu soalnya aku mau ganti tanggal lahir kok malah tulisan nya kek gini ""tidak dapat mengubah tanggal lahir,untuk melanjutkan,tingkatkan aplikasi ke tiktok versi terbaru"" padahal udh di update tapi kok masih begini ya tolong dong bales.",3,791,24.2.4,2022-05-06 00:14:04,,,24.2.4
21fd07a4-1fa4-4474-be31-8a95e0dedbff,Muhammad Faris,https://play-lh.googleusercontent.com/a-/ALV-UjVTkvicJC9YRRIUtjRINypTCahXHXCb-JN7RndH0i0Z8WRftIHZ,"Aplikasi penipuan scamm cape² minjem hp temen tetangga buat download tiktok ehh malah koinya cuma 1k ada yg 6k padahal tulisanya per undangan 10k aplikasi scam, untuk lenarikanya pun gak bisa aplikasi penipuann!!!!!!! SCAMM!!!!!!!",1,23,,2021-06-25 23:23:32,,,
57a8e763-a28c-499c-8c1f-31533ab553fc,Suhandi Inf,https://play-lh.googleusercontent.com/a-/ALV-UjXC-c_5H-HavGjBT7obt0Eu7lWBooSnHYogz-BzenHYDD9xR74,"Tolong di perbaiki lagii sistem nya, knp kita kalau mau buka aplikasinya selalu lag parah, kirain hp aku yg rusak taunya apk nya yang gini ,,mohon untuk pihak tiktok segera di perbaiki, terimakasih.",4,11,,2023-10-21 09:14:44,,,
49b1425f-8e4e-4212-8b03-d3148328a317,Margaretha Rahayu,https://play-lh.googleusercontent.com/a/ACg8ocLu60QPJhlwxiC4O3NFghifl09FW8EigiVXn5U_7njfiUaWew=mo,Kenapa iklan yik tok keluar terus padahal beberapa lalu tik tok sudah saya hapus. Akhirnya saya download lagi. Tapi iklan masih keluar² lagi. Sy terganggu dg hal ini,1,1140,30.4.5,2023-07-20 21:20:07,,,30.4.5
7379cad9-db3a-40fa-bb0c-6255d7bee435,Ayu Sfa,https://play-lh.googleusercontent.com/a-/ALV-UjXurPoR4c5J2VgzPn2BRsheaeL8XXdB56wD95KSju29SPit17NL,"Enatah kenapa sekarang app tiktok gak bisa di buka,tiap klik gak bisa kebika sedang kalo di uninstal truz instal lagi semua draf pasti hilang sayang banget udah ngdraft banyak² buat posting berkala jadi sia².",1,2102,31.1.4,2023-09-07 19:25:13,,,31.1.4
2648f752-fa41-4dd7-8539-c7e43b1559ce,Mariah Tasneem,https://play-lh.googleusercontent.com/a-/ALV-UjXgWyVtd9PhBG_rHyrBGgaLjIq1xfLTfKJ-t3lMNDgtGJAEz9Q,Saya baru pemula maon tiktok. Sungguh menyenangkan sangat menghibur krn memenri peluang utk kita utk bisa menuangkan bakat seni dan sekaligus bisnis.,4,707,27.6.3,2023-01-07 19:09:50,,,27.6.3
e139935f-6807-454a-8d66-a4ec7b6cf9dc,ZAKEU BARETO,https://play-lh.googleusercontent.com/a-/ALV-UjXbRsiS136IQqzGwiwDbcUE840QmooApRdQa4SXTJUn6Ruurn1D,mohon lokasi dan negaranya pakai isi manual saja. jangan pakai yg otomatis .. jika kami sedang di luar negeri mau akses tiktok dengan versi negara kami.. tetapi kami sedang di luar negeri susah sekali mengakses fitur fitur lain lain nya,2,10,,2023-07-07 00:11:22,,,
8e645177-75fb-45ea-856d-f6ea0a59bbd7,DEWI FORTUNA,https://play-lh.googleusercontent.com/a/ACg8ocIEzYIN2ns5BmPizEo5fNv2FE54PDEN_bFBgILcYoTWuhIoCQ=mo,Susah banget bikin video .susah jg buka filter y...padahal HP ku g jelek2 amat samsung 5G..jaringan bagus.. tapi sll bilang ...jaringan anda tidak stabil.. Buka aplikasi lain oke2 j . Tolong donk tiktok di negara OMAN di stabilkan wifi bagus HP 5G susah bget buat video .play video buka efek. Buka aplikasi lain lancar2 j. Kalau bagus ku kasih bintang 5 Udh di coba ini itu ttp jadi ll susah... Play video temn2 jg susah.🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ Susah banget sih mau duet loding terus,5,17,,2023-11-15 20:15:13,,,
0f374bf7-9050-40ce-b39b-e717ae2022ca,Mutia Rahayu ndera,https://play-lh.googleusercontent.com/a/ACg8ocKUm1eDBj0P67-yhjJU4LMMIZjxXctyuug71GnFV3g4u0YIxQ=mo,"Knp skrang malah ngga bisa buka ini aplikasi.. setiap mau buka tiktok pasti ada kterangan jaringan tidak stabil, pdahal sinyal bagus bnget ..",3,1234,28.8.3,2023-04-02 19:37:48,,,28.8.3
b4847147-3be9-4be0-87dd-968a96091174,Ani Yuniarti,https://play-lh.googleusercontent.com/a/ACg8ocIxI8fcrBuhiID_0VIKq36U01mgowEDe23xKVKKb5pkcAQj=mo,Tiktok sangat membantu aplikasi yg bagus mohon d tinju mengapa ada beberapa fitur-fitur yg gk ada.. (filter mempercantik saat komal kok gk ada tolong di bantu untuk fitur-fitur saya,3,860,30.1.3,2023-06-30 19:32:54,,,30.1.3
edf8eb6f-9800-40e8-8a0f-47586130e190,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong ya tik tok kembalikan musically kami, karena para muser juga berasal dari musically, dan tolong jangan plagiatkan aplikasi mc, dan kepada musically tolong pisah dari tiktok, logonya saja sudah tiktok semua, kemana mc kita yg dulu? Yg berawal dari goyang"" hp hingga jago buat transisi, hufftt jangan mau dibodohkan lah oleh dia",1,47,7.5.1,2018-11-24 18:54:02,,,7.5.1
14298442-08a8-4664-9067-c639cd48dd80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa di downloadd dan nama app tidak keluar jika di search di play store padahal aku sukak banget sama app ini walau sudah berubah jadi tiktok,,tolong perbaiki lagi",1,27,,2018-09-13 18:38:53,,,
13018a7a-e370-4f6e-9d5f-ecb04c8dbd64,lee seulgi,https://play-lh.googleusercontent.com/a/ACg8ocInEVeIZXrMyKf6ZcG7FQOiH6LCT7jgZ5Q99StJujDB0nFjbQ=mo,"Kok ngak ada ya fitur geser foto biasanya ada, padahal udah di instal ulang tetep gk ada juga. Pliss dong tiktok di perbaiki lagii🙏. Maaf ya kasih bintang 2",2,763,30.3.4,2023-07-15 20:50:51,,,30.3.4
c62cd16d-f8e9-4de0-a79c-d867344c6f7d,Rose Park chayeong,https://play-lh.googleusercontent.com/a/ACg8ocKu6vlnlBzE6j60KI6CTdenHzRwO0qCdOySkr_FJNlHszVr=mo,"Sebenarnya saya beneran suka sama versi tiktok sekarang pokonya jangan diubah fitur yang aneh2 ,yang ini udah cukup ,tetapi masalahnya tolong perbaiki algoritma tiktok nya kami juga ingin masuk fyp ,tolong buat algoritma tiktok baca akun saya biar saya lebih semangat lagi uplod videonya,lalu masalah live streaming nya pokonya buat akun ku di baca oleh algoritma biar masuk fyp 🙏💗",5,11,,2023-10-13 13:55:08,,,
0803bb1b-edd1-41f8-bbbb-26f8f56ef604,Alex Obet,https://play-lh.googleusercontent.com/a/ACg8ocI-LvCrDqQ9HJpZMqUX1zvL05iZH2JJS5aKGc9c-_NYN-Lx4Q=mo,Alasan saya kasih bintang satu yaitu masa saya sudah buat akun di tiktok malah harus di hapus oleh pihak tiktok padahal saya baru aplod bebetapa vidio tapi langsung gitu saya mohon segera di perbaiki dan saya sudah coba beberapa hal tapi susah padahal kode sudah terkirim saat bisa di masukin aku aku malah harus coba lagi saya benar benar kevewa sekali pada apk tiktok ini saya mohon sebesar besarnya mohon di perbaiki lagi,1,726,29.7.4,2023-05-30 19:35:22,,,29.7.4
15cc09f9-9f70-4774-8870-4dd8ea9b61dd,AirA Ersya,https://play-lh.googleusercontent.com/a/ACg8ocIBR_BiUQdhCVLygBN7_oZcuCmmKKHQy3OP_nCnF7joJ4lYkQ=mo,"Gimana sih saya narik saldo gakbisa"" gagal terus gak bnyak sih cuman 50rb tp saya gak curang masak iya gak bisa di tarik uangnya ..herann apa udah gak membayar lagi ya.. capek"" nonton video hasilnya gak bisa ketarik jadi males lagi",5,23,,2021-06-08 05:37:15,,,
e88b6b5c-1d10-4db7-9274-03e340295a01,Pro Star,https://play-lh.googleusercontent.com/a/ACg8ocLULfNGok2isqNaG3NteBVnlMwW4MEv0py5YSa2H46jwKGYSQ=mo,Kenapa saya tdk bisa mendownload apk tiktok padahal.terus itu kalo saya bikin akun ditiktok pasti gabisa harus bikin lagi akun nya.Nah terus itu saya sudah berapa kali punya akun tapi tetep gak bisa dibuka tolong di perbaiki lagi 🙏🙏🙏🙏,1,10,,2023-07-11 18:43:11,,,
76a85a9b-a0a7-4ff6-bbe5-23fb631988fe,she Bima,https://play-lh.googleusercontent.com/a-/ALV-UjW1EfOZYjmjT7rxvUSEI-_6UC-w4F8y2puO3PU2qsAK6usGrp0x,"Bagus keren,,tapi knpa skrang sering mati,,klo udah bikin cape cape vidionya malah mati kmbli ke beranda,,jdinya hilang vidio dapat bikin itu,jlaskan coba,,ini tiktok versi baru,,",5,2103,24.5.4,2022-06-04 15:10:18,,,24.5.4
73a6e5bb-feca-48e0-b05d-f0b10f46b8ee,Fauzi Sambora (ZYY),https://play-lh.googleusercontent.com/a-/ALV-UjVKARltb2IrdVnDnMQrEvGlWCtwQl6frM15dkYaw4aVVN-lGhmv,"Lain kali kalau mau bikin event jangan nanggung2, bikin event mobile legend, kok di batasi stok nya, capek2 ngumpulin, ujung nya gak bisa di tuker, kalau cuma buat popularitas, sekalian jgn bikin event gak jelas gitu, gua uninstall ja nie aplikasi, aplikasi gak jelas",1,29,,2020-05-02 19:09:42,,,
a69fd827-c30e-41f3-b03a-ccb8abb3631a,Besty12 Besty,https://play-lh.googleusercontent.com/a/ACg8ocJ8ckgmOIUF5Ms1B2y9KFGR_Sdp0m28Cgb64WG6aURbe1sq=mo,"Tetlalu sensitif apk ini..upload vidio kadang berhenti di tengah, kadang ada pesan tidak bisa terhubung ke internet padahal kuota internet baru isi....jdi saya kasih bintang 2 dulu..ntr udah perbaiki baru saya nambah",2,18,,2023-02-18 06:25:49,,,
1ff88734-1b09-4b9b-9e4f-cc1b155cb813,syakilla,https://play-lh.googleusercontent.com/a-/ALV-UjX2vQnCXvBOG8FJUlbtB1PRYTOxVbsQZGRwbJKZZ5hlyAGzK-XC0w,"kenapa sekarang tiktok jadi ngelag banget yah? padahal sebelum di update fine² aja tuh ga ngelag dan lancar jaya, apalagi pas mau bikin vid tiba² keluar dari apk nya. tolong dong di perbaiki lagi",3,20,24.0.3,2022-10-29 09:51:09,,,24.0.3
88e415cf-0f42-496a-901f-05b26c328034,M. Reza Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjXuzproj072JqGNyOBxeMw-TqnllQS8bVrXf7TVSDwh5LVwFsXr,Pembaruan tiktok ga bisa berbagi ke semua orang,1,5,33.8.5,2024-03-15 16:13:29,,,33.8.5
ee524f86-05e0-447c-ab00-9a3854eb0c25,Phoe Bertiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVHs1CogAZGpooODDE55L0Ha588MYfUJCNkLhAwEPUAGr7r_wY,"Kenapa kalau posting sekarang kadang kadangsusah tolong perbaiki dan capcut gabisa download muter terus ngeloading ini kan bikin nunggu lama eh hasilnya gabisa download , padahal baru isi quota jaringan juga bagus,pertama capcut lancar eh sekarang ngeloading, eh Makin kesini ga bisa,aku copot aja maaf,",5,15,,2023-02-01 20:33:10,,,
3e87a4fb-dd15-4960-b8f7-2121c62272ef,Haer Gotik,https://play-lh.googleusercontent.com/a/ACg8ocIwxgAX_3GecBHq5w06n6s5ImNrAao5gUDjkIB2WfIjoOUGVw=mo,sangat mengecewakan padahal udah di download tapi gak bisa ke install gak bisa di batalkan penyimpanan udah ke pake banyak gak bisa di pake apknya,1,8,,2023-11-21 16:25:18,,,
e91331a5-4216-497b-8b7c-b91d4a6f0ff0,Anang Anang07,https://play-lh.googleusercontent.com/a-/ALV-UjXoJoqg0jEStUMBip_wDQSt2z3J_d5VZKdVIwsDq4OAskdunRM,Bagus sih bagus aplikasi nya cuman dipenarikan ke saldo dana harus dana premium coba aja penarikan nya gak harus pake dana premium pasti lebih bagus. Saya ngomong gitu krna saya pelajar krna gak pinya ktp untuk jdi dana premium. Tolong dong penarikan nya jgn pake dana premium:(,4,24,,2021-04-20 21:55:54,,,
ee3bde0e-612f-40ff-89ef-f301d6e4e7b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sempat saya uninstall karena memori penuh, begitu memori saya sudah kosong, koneksi internet lancar, cache google play store juga sudah dihapus, tetap saja tidak mau diinstall ulang. Mohon segera dibenahi.",1,34,5.6.0,2020-04-15 21:56:30,,,5.6.0
c43fbd04-1770-4d3e-b423-af9cc9d7adf6,Agostinha Viana,https://play-lh.googleusercontent.com/a/ACg8ocLe7j4C5UWVaY1m45md2jIZ0mvLQqYTed68lA1kltVaKi_jBA=mo,"Aku bisa mempunyai teman dari berbagai negara, Bisa mendapatkan pengetahuan banyak yang aku nga tau selama ini dan bisa membantu aku segala sesuatu yang aku sembunyikan selama ini seperti bisa dansa.. Dan bisa bikin ditiku bahagia❤❤👌 Pokoknya love. Love ..love ❤❤💋💋💋 Untuk aplikasi tiktok",5,482,22.8.4,2022-01-17 08:30:50,,,22.8.4
d5a8caaa-fb8f-400b-a30e-1eea004caf61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf sebelumnya, dlu yg bermasalah itu bukannya tiktok yaa? Sampe tiktok hampir mau di blokir.. kenapa jdi skrng musically yg menjadi tiktok? Mohon bantuannya buat di rubah jadi ke musically dulu lagi.. terimakasih 🙏",3,23,,2018-10-06 17:00:39,,,
a6355e51-e83a-4465-8e14-045b0dbbccf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Q suka sih sama aplikasi ini. Tapi saat kita ngunggah video q agak ga suka karena setelah kita mengunggah kita harus share ke beberapa aplikasi. Itu aja sih tapi mohon diperbaiki ya.!!😊,3,27,,2020-04-14 10:49:31,,,
0fda93eb-4a5f-4203-95b3-8a2a7b8f30cc,Hariri Said,https://play-lh.googleusercontent.com/a/ACg8ocK4afNcJx8yoLO2ujseprgx-gxb2c5kPVT_lT75dCMFnCT-xA=mo,Apa apan ini Skrng tiktok kok ga bisa muncul tamplate capcut. Ga bisa pytar video padahal jaringan internet sanagt aman. Diperbaharui buksn nya tambah bagus malah tambah jelek. Tiktok dulu lebuh bagus,1,664,28.5.6,2023-03-09 18:02:22,,,28.5.6
478bc818-7fb7-4536-80c8-34b143cede7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren tapi bagusnya kalau ada kecepatan mode dari fast ke slow tanpa 2 kali dipencet dan filter filter yang baru😃,5,49,8.3.1,2018-09-19 21:16:48,,,8.3.1
d97860c0-2e3b-4b22-a0ea-938329abd779,PGS july,https://play-lh.googleusercontent.com/a/ACg8ocITt6i-9ULhuJjxntUThTq9QCmoIlK0UkrjsXoEEHaIdzmVNg=mo,Appk nya bagus tapi aku hanya igin agar bisa di perbaiki agar saat si update terbaru Jagan ada yang hilang karena saat aku danloud dan update lagi akunku ikutan hilang jadi mohon di perbaiki secepatnya 🙏🙏,4,24,,2022-07-28 16:07:22,,,
334fa160-906f-41c2-ac54-00f772b6b7e5,Ligia Silva,https://play-lh.googleusercontent.com/a-/ALV-UjVJQ1LDLOUTGjzX_WUvOy1eV5riyXVwjOJyRTvb2iuzcqyEnTzi,Saya sangat suka dengan video & musiknya terima kasi banget buat tiktok yan selalu memberi videonya teman2 yan sangat menhibur saya saat lagi sendirian dimanapun & kapanpun saya berada.terima kasi buat tiktok semoga terus mengasi video & musiknya yan bagus & kern2 semua terima kasih tiktok.,5,16,18.1.3,2021-11-13 19:58:46,,,18.1.3
4b071c3d-829d-4d40-a417-4aaa3f386842,RENDIYANI RENDIYANI,https://play-lh.googleusercontent.com/a-/ALV-UjW1kSrcX_OiO0UBXXzKEeDrC2xAAzJZGy4ATfyF6fhoEvVgy1Zy,"Terima kasih tiktok dgn adanya apk ini jd banyak sahabat dan menjalin persaudaraan jg menambah wawasan ilmu agama dan intropeksi diri posting2an temen dan kreator ...semoga bertambah sukses,",5,25,32.8.3,2024-01-09 16:42:46,,,32.8.3
fb0454d9-448c-4502-92e5-155741509113,Sindy Nuraini,https://play-lh.googleusercontent.com/a/ACg8ocJz0-n97KXR5fIavCuEOU9BjAVfsCxwS7KPKg1mIIEsrDBQMw=mo,App Tik tok. Sgt menghibur sy Di kala sudah slsai bekerja app kasinya bagus mudah n bisa mndptkan sahabat teman2 n. Keluarga Di manapun. Berada hampir sm dg fb. Yg paling mnojol. Bisa nyayi n sperti suara pe nyanyi. Aslinya n bisa me lawak. Juga ini tok pokok nya bagussss.,5,21,16.0.43,2020-12-09 22:32:14,,,16.0.43
7c699461-b7fc-45c2-9851-e030a5e2125f,jason krugger,https://play-lh.googleusercontent.com/a/ACg8ocLat9ioA73fBVUk6CikrertXerlANFeFTNwgxLzflpLOkco1w=mo,Semenjak update tiktok makin ga jelas kalo di buka sering diley smaa lola sekali di buka lama udh gitu sering ke restart HP nya kalo buka tiktok tolong dong yg punya perbaiki lagi app nya biar yg nake ga bikin bete!,1,12,,2023-09-28 21:53:04,,,
f89da19c-9528-47cc-a05d-c12d2a10e918,Rina Anggraeni,https://play-lh.googleusercontent.com/a/ACg8ocLgK7iul5MpuXZuG_yOwgjeInaVjSzelRsJvZKc8zRwEOM19w=mo,"Aplikasi bagus,,tapi kenapa setiap live ngeleg nya kebangetan😮‍💨😮‍💨",3,20,32.7.6,2024-01-02 03:06:32,,,32.7.6
c6d755f1-78c4-4e7d-9c5b-8cd2a15c22f4,Fansi Sinfa,https://play-lh.googleusercontent.com/a/ACg8ocIk1xWlEkvNIbn7QOdAuRzuW2T0KBp1V3KGy7j_ccYm1MPZFA=mo,bagus banget tapi buat ngumpulin koinnya gajadi aku kecewa bangett,5,11,33.3.4,2024-03-05 18:53:32,,,33.3.4
468b3fcc-6529-438c-a249-5781e406c842,Vivi Angline,https://play-lh.googleusercontent.com/a/ACg8ocKkAH0gIymhvI7T8yJMVkx7KdXLU23vMTghqilSCCD2UNIe8w=mo,"Pliss memorinya lebih dikecilin lgi kasihan yg punya hp kentang pengen liat tiktok tp gk bisa karna terhalang memori, mau beli hp baru pun gk punya uang Tolong utk pihak developer utk ksih keringanan sedikit saja tentang memori tiktok yg memakan habis memori 360 mb😭",1,16,,2021-02-04 15:12:37,,,
3185d562-fbe6-4b7a-bf7d-448e627c8ed7,Sahna Bt Dolak,https://play-lh.googleusercontent.com/a-/ALV-UjUkZQfU5jcAs7lxj8tXknUF79GJZLq25LlNGoBqJriUVR6A8ls,Hi tik tok kenapa sy tidak bisa mengeluarkan nomor hp saya di tik tok yg sudah kebanet permanen berapa kali saya mencoba untuk ganti kata sandi tapi tidak bisa di reset dn sy tidak bisa masuk ke tik tok sy sendiri,2,278,32.1.5,2023-11-19 19:33:32,,,32.1.5
19832cd4-c2c0-4167-a139-0055abec0f6b,Bip Bip,https://play-lh.googleusercontent.com/a/ACg8ocK5m6-FkqmL7s90Tt2naQt5P6HBpjCeovr4uSucTDZ5SnYJJQ=mo,Tidak dapat menampilkan gambar,1,14,33.3.4,2024-02-18 02:18:50,,,33.3.4
b3023d69-c25b-4257-93c9-9359c70f5fcb,DEATH KILL,https://play-lh.googleusercontent.com/a-/ALV-UjUITerB8HvbZmOcjqPW8xNtanbQ_MHsZAKtq62IZHMq8zM0iF4,Aplikasi dan fitur² yg tersedia sangat keren tapi tolong untuk pihak Tiktok jika kita upload video lolong fyp nya di permudahkan yaa karna nggak enak juga udah capek-capek buat video pas upload ehhh malah nggak fyp🥲,5,21,,2021-10-20 00:09:07,,,
68ff710f-d364-4615-9109-5de59b2d3a16,Fahad Satra,https://play-lh.googleusercontent.com/a-/ALV-UjUzikr7j2iNUVkBei6fVktLML5sYTA6Q0vfC9Bc9GmVqi1Fdv07,"Saya kalo nonton live orang jadi lelet banget gak jelas, padahal semua cochie udh di hapus",1,12,33.3.4,2024-02-21 18:26:32,,,33.3.4
95e62801-1127-4acd-82fa-3610a76d8d06,firdanmanggalap,https://play-lh.googleusercontent.com/a-/ALV-UjX0zXXeb2Z3Rz8OSVuhYVpHeAtLRjrJE2WmDJZJiQmwv6c11oIagw,"Ga bisa login, Frekuensi kunjungan terlalu sering. Apa apaan si ga guna tolong di fix juga di tik tok lite dari dulu ga ada kemajuan",1,94,22.1.5,2021-11-29 19:46:49,,,22.1.5
